gene	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
Pame_14995.t1	3.823229652	4.292406305	2.507530809	1.799045849	2.342421051	4.548609245	3.145113308	1.991292357	2.542706268	2.239275826	0.630536874	2.848525798	2.467798549	0.795893261	1.489948765	1.315114049	2.254482178	0.811751322	3.265591419	1.077817228	1.46619379	1.223039428	2.633584656	2.138270571	1.312223702	1.437989375	1.445461867	1.70985525	0.30206749	1.700848054	3.258428471	2.837755578	1.82705887	4.38960811	3.203677277	3.264914695	3.322184872	1.762978063	1.769365527	1.870281855	3.132420556	3.080217625	2.848507771	4.588024975	2.776409344	3.511366829	1.358098014	1.3685337	2.444730667	2.363779432
Pame_15008.t2	2.396592452	1.779226096	1.557169887	1.452547994	1.381676529	1.978550767	2.031151668	1.769945191	1.638171172	1.683786269	0.636091406	1.919812957	1.757134219	1.436844106	1.185669945	1.714671943	1.729591923	1.337305768	1.57940706	1.160533009	1.429990815	1.893226284	1.576318961	2.073378105	2.136598277	2.088925162	1.863026569	1.802557206	1.657694877	1.62790095	1.928150467	2.096632938	2.325328844	2.927027921	2.347657153	2.128530971	2.31172979	2.397085542	1.852010826	2.210432506	2.5435429	2.070863278	2.681854018	3.753476177	1.462832368	3.088524953	1.922528983	1.973780238	2.310555345	2.050627068
Pame_15010.t1	3.811316888	3.482125464	3.400699131	3.11620504	3.112481627	3.540448903	3.750949452	3.216080756	3.260998168	3.310239768	2.022974949	2.789612412	2.629289001	2.902770151	2.632142556	2.801338723	2.430127344	2.501056924	2.684800788	2.619138297	2.885589982	2.930655977	2.542260526	2.74834315	3.028114702	2.907919351	3.021710682	2.897306265	3.07253117	2.796504312	3.027100958	2.802730896	3.031539882	3.374149205	3.221088254	3.119253242	2.863672875	3.1441296	2.760489231	3.21001162	3.486559928	2.931130832	3.132907457	3.784776164	2.624348928	3.474384123	3.030254847	3.02375391	3.135777816	3.115119829
Pame_15012.t1	0.9340303	0.988659968	0.912823821	0.824071282	0.776157061	0.930268031	1.101038179	0.582166736	0.819092625	0.808067025	2.079064021	1.768091142	1.974580705	1.611073206	1.600621819	1.495035055	1.779402617	2.039542011	1.745301881	1.485983188	2.153520011	2.021668047	1.957431763	2.095090622	1.49610438	1.737336319	1.807565128	1.710463727	1.773245253	1.691811064	1.994594205	2.057931957	1.978184645	2.25948944	2.307667497	2.0000541	2.001297842	1.730492147	2.161700684	2.155302368	2.157328339	1.998957276	2.16231962	2.839741958	2.622801533	2.470016178	1.675955904	3.227214291	1.953615392	2.462345541
Pame_15013.t1	5.645935058	5.727852401	5.378088463	5.354586155	4.665495102	5.630696684	5.154506251	5.489135065	5.618629235	5.014127622	6.088292152	5.560415381	4.495925362	4.880959739	5.413404527	5.269538151	5.82516996	5.598573638	3.704451486	5.670044346	5.626631873	6.346203443	4.990496573	5.123823434	5.5597457	5.6469345	6.005815399	5.2518289	5.245373963	6.610679395	4.204696335	5.514930196	6.37518717	5.396084118	6.539653586	4.771267601	5.043602606	6.138120226	6.988287039	5.461423785	6.054594551	6.71734741	6.063559027	6.766025285	8.166805811	5.884390342	5.96613049	6.896078055	6.545705869	6.609833252
Pame_15014.t1	4.605743216	4.522991038	3.577199187	4.141882337	3.152569601	4.58437328	4.259762092	3.630230716	4.01111094	3.692906975	4.960229037	4.821720418	4.372172052	4.348968878	4.914664973	4.75359384	5.107244281	5.117271147	3.109196721	5.11318373	4.370073586	5.339828629	4.175875851	4.784844201	4.907640602	4.226439168	5.211674186	4.551675966	4.381117218	5.727909566	4.061897137	4.743994207	5.446563928	4.630766566	5.392231546	4.175867869	4.078541524	5.367234758	6.236121373	4.677395483	5.668595707	5.465928768	5.501509208	5.992639289	7.343070206	5.035575526	5.059376911	6.4421191	5.842212039	6.003730401
Pame_15021.t1	3.94488655	4.066097804	4.139232082	3.693141227	3.685693513	4.071513848	4.099185778	3.728671549	3.746527757	3.916753692	3.550703696	3.323285033	3.34905383	3.440895074	3.217723941	3.264920698	3.224727182	3.614544955	3.526920151	3.527833531	3.555104446	3.557900178	3.421926126	3.404388171	3.569065706	3.626450818	3.648764535	3.446605611	3.751645814	3.342093874	3.394202686	3.651775011	3.757642021	3.811779266	3.715223471	3.511822218	3.497178023	3.842888346	3.692516471	3.682708122	3.74292243	3.904840513	3.772941338	4.049700461	3.400021418	3.519051194	3.559369442	3.495298623	3.71758321	3.619565607
Pame_15023.t4	3.219939817	4.066071964	3.084731017	2.900876466	2.691804366	4.187767747	3.303893237	2.878203484	3.218325508	2.712536355	2.352173759	3.089925201	2.92183237	3.812333923	2.82887729	3.323521393	3.045942655	2.791491121	2.660511105	3.22375461	2.880246676	4.008235876	3.030422602	3.88211478	3.551589842	4.201202556	2.436505678	3.380021501	2.961425152	3.738519261	3.112323148	3.268395466	4.425680848	3.118600598	3.898962885	3.413366613	3.739156826	4.362294538	4.052076744	4.09173368	4.156979014	4.136478518	3.996298349	2.988913682	3.775535222	3.41136794	3.928455603	1.142341546	4.520855935	4.110505234
Pame_15047.t1	7.510779989	8.061716804	7.593204354	6.453361185	6.749078325	8.169128294	7.617239702	6.639864506	6.754433249	7.033334895	7.65718266	7.36940541	7.449231201	7.092292021	7.753738232	7.444484863	7.568974536	7.88893803	7.485442929	7.378112746	7.884023952	7.718402728	7.552822772	7.486883278	7.402645443	7.289585512	7.526929538	7.440611743	7.758622982	7.536985376	7.683275373	7.802374189	7.803039712	7.873739389	7.909653115	7.868483057	7.942690433	7.570295943	8.099463537	7.780900601	8.140216271	8.063524514	7.875479061	7.70114702	7.835248284	7.739173031	7.684236662	7.467597399	7.917580934	7.881499444
Pame_15048.t1	3.760380646	3.715278392	3.492250584	3.06662827	3.255500733	3.812200414	3.553249901	2.993112752	3.022831177	3.216178561	1.152371655	2.943685076	2.945504703	2.633121945	2.609272723	3.203240317	3.282908271	2.931756797	3.00827891	2.549191068	2.910880377	3.317508127	3.40053793	3.355223517	3.240602839	3.311026401	3.530382926	3.26981265	3.591942658	2.93359341	3.266859985	3.390352646	3.343234404	3.85967144	3.795683841	3.486920274	3.553016378	3.790407148	3.600555219	3.664061803	3.863968176	3.78951017	3.668039679	4.225768496	3.478026951	3.873222616	3.487524937	4.578075252	3.985782748	4.204367685
Pame_15049.t2	0.742101094	1.518333702	0.930165823	0.811766116	0.925573381	1.368768349	1.022971399	0.554945368	0.890569652	0.813633862	2.35139653	1.626200809	2.15189128	2.157609679	1.789846081	2.677409015	2.334877146	2.271076016	2.207177572	2.058385771	2.484658903	2.472323997	2.041719596	2.503956727	2.674148757	2.539898274	2.24998227	2.521334724	2.180504353	2.279717914	1.907040628	2.093806914	2.433004825	2.220069875	2.051170215	2.169415159	2.357619563	3.001332074	2.779469857	2.874734025	2.809708716	2.636278912	2.514033865	3.379016478	1.861856138	2.86454275	2.549309376	2.269724397	2.64022758	2.698282942
Pame_15050.t1	3.514879713	3.178795895	3.164528861	3.200786813	2.897283028	3.370698565	3.352622948	3.54565954	3.454790487	3.620551222	0.848277403	2.851009393	2.945319285	3.032823773	2.089786254	3.325066868	2.957167992	2.479437533	2.98029041	2.914822808	2.903213774	2.969445235	3.10355303	3.343106459	3.489041913	3.59792442	2.814800592	3.317431427	3.13553487	3.348988701	3.153508662	3.379828868	3.446800116	3.42098356	3.447621511	3.564036662	3.12613864	3.679198571	3.408184678	3.455229886	3.406151592	3.626731151	3.589032368	3.992278991	2.833958731	3.736485818	3.157493269	3.716299552	3.446142398	3.901909518
Pame_15051.t1	2.628262672	2.193096751	2.22022469	1.798701707	2.0112702	1.946053327	2.52869633	1.928082229	2.013837401	2.238475057	2.018634174	2.702274103	2.39305095	2.521661365	2.072349374	2.322306031	2.4768949	2.496891796	2.13834922	2.081060061	2.502575019	2.717212493	2.256584991	2.446714114	2.461840219	2.661165838	2.419002163	2.444818113	1.870924919	2.273784412	2.445655202	2.718867919	2.811955958	3.194490547	2.891918794	2.688010225	2.561932173	2.736037643	2.498375981	2.909600316	3.023115157	2.784736387	2.679775083	3.145798082	2.181172536	3.089465947	2.513804011	1.141759747	2.617352559	2.446925803
Pame_15053.t1	2.559758546	2.158201283	2.466648	1.689987911	2.14145241	2.149233347	2.453022329	2.032122007	1.993264951	2.291028841	0.590718896	1.420444674	1.468974238	1.247793868	1.310055044	1.60951859	1.427638351	1.465775999	1.422534428	1.283631427	1.559433076	1.759351874	1.670006377	1.600555219	1.585005781	1.561902855	1.737652154	1.645415765	1.541871628	1.350808383	1.744518495	1.737050711	1.785320372	1.98462945	2.063154306	1.891061385	1.781544367	1.82630645	1.738754869	1.924308957	2.001308652	2.067232558	2.205996116	2.37384028	1.953768092	2.081349854	1.807173543	2.66157632	2.150059196	2.214796248
Pame_15054.t1	5.324342588	4.689388627	4.896877285	4.475564837	5.059459115	4.627373373	4.9256387	4.740706337	4.661493093	4.908668823	2.367544402	3.47012033	3.504785626	3.39641572	2.482499826	3.566742104	3.680583163	2.974176855	3.271600474	2.983070212	3.204089057	3.800475439	4.154648013	4.037417366	4.176538203	3.822475232	3.600019925	4.096776287	3.571239931	3.439359838	4.015560012	3.760976699	3.964842186	4.394246596	4.484112346	4.066554223	3.73470962	4.287834253	4.164102412	4.469143605	4.412923756	3.683662772	4.467292525	5.257021936	3.339435302	4.717051234	3.600745498	3.517678835	4.394740488	4.196276546
Pame_15060.t1	3.399141009	2.938218032	3.002866311	2.325990769	2.499126433	2.864362477	3.25073424	2.809126288	2.65557623	2.737842486	5.059286049	4.701099878	4.905673409	4.654040212	5.384764759	5.063257007	4.976766874	5.256701221	4.968224414	5.138478653	5.471584179	5.098760618	4.83897193	4.763411574	5.006796193	4.841082478	5.198733797	4.985568738	5.340220425	5.226285018	5.072950413	5.263665447	5.330042035	4.920788725	5.162757873	5.107449353	5.19117966	4.812107977	5.425694274	5.143475054	5.497273845	5.559913914	5.582333199	5.342423185	5.57166771	5.124299182	5.03339657	5.703557562	5.643388681	5.629525653
Pame_15061.t1	4.688096413	4.292951035	4.172991475	3.69141133	3.815288501	4.172895496	4.442147307	3.865225996	3.739578112	4.023113383	3.027874157	3.715366262	3.70997432	3.950617715	3.586668681	3.925714648	3.724595706	3.980601166	3.738259832	3.859681378	4.179765808	4.370045679	3.737967919	4.093610879	4.043860661	3.917145288	4.090438511	3.901484801	3.906169068	4.005732326	4.150998267	4.749818488	4.793547389	4.400906753	4.476913041	4.204054616	4.491141191	4.588426817	4.69540927	4.57198012	4.794561428	4.850309376	4.831208421	4.625761437	4.547585554	5.00712821	4.281008262	4.332020431	4.897119389	4.620668513
Pame_15062.t1	3.783142307	3.416068207	3.627980303	3.043934132	2.964742398	3.152532285	3.723307351	3.233865058	3.220637965	3.259277007	1.283216546	2.711622651	2.731941326	2.756903728	2.634916154	2.941312932	2.748671611	2.795297331	2.942445067	2.614076097	2.85611523	3.00166355	2.905506869	3.060128684	3.066898595	3.2334034	3.164815235	3.074911266	3.061356286	2.84789872	3.024369329	3.11299031	3.107781591	3.450290131	3.429346815	3.167258362	3.064249982	3.429170032	3.121610597	3.376976556	3.499590802	3.486547057	3.40398889	3.699262887	3.230794791	3.460650836	3.135390396	3.599270179	3.520786805	3.488142205
Pame_15063.t1	7.663501178	7.764851691	7.643610911	7.697732126	7.350594484	7.753497571	7.740671262	7.582420518	7.765561266	7.42840205	7.061862584	7.406102939	7.196813567	7.209365632	7.129653948	7.343470006	7.192213896	7.423729424	7.296952905	7.246864083	7.692678264	7.226007507	7.199358255	7.433443564	7.450369982	7.494191572	7.488057025	7.654779217	7.570174485	7.481169755	7.265971281	7.657640005	7.699003244	7.989916699	7.654349609	7.362206855	7.520870075	7.86368452	7.721529882	7.836296571	7.666202695	7.898752526	7.716750882	8.556203306	7.579421543	7.427815657	7.590347516	7.753303676	7.884591816	7.915741973
Pame_15064.t1	9.633376716	9.690806423	9.623427948	9.582819409	9.296934556	9.790811128	9.637660959	9.490191036	9.508905959	9.414583768	8.931570785	9.233344053	8.89837465	9.117993669	8.235951985	9.226243588	8.948600847	8.44050793	8.702106871	8.595567063	8.404749882	9.180734672	9.093985287	8.985175924	9.418668546	9.379486673	9.102290693	9.372473325	9.599617208	8.825372243	9.192233626	9.403715086	9.645512535	10.00918479	9.330426189	9.017117404	9.255661233	9.706288794	9.243709538	9.768316676	9.404981864	9.243614343	9.728536191	10.34187459	8.897176883	9.636673555	9.339164114	8.912299566	9.623281614	9.534369033
Pame_15065.t1	6.052802775	6.196128978	5.573974313	5.770599148	5.842508748	6.159485894	6.07041509	5.44298661	5.658017206	5.578045052	5.91296117	6.471039476	6.08764741	6.337605847	5.496903297	6.427096581	6.156317732	5.868511455	5.672954233	6.325649052	6.228143351	6.268707605	6.43843758	6.51177795	6.467111526	6.557296734	6.307331978	6.648384908	6.92016227	6.351115917	6.8658446	6.809105703	7.102458676	6.778116565	6.952508301	6.247768049	6.597037975	6.726912938	7.448372395	6.941892722	6.585339656	6.641787325	7.266805277	7.356531201	7.59075919	6.728927268	6.335567219	8.47691628	7.058132467	7.275007047
Pame_15067.t1	0.943841831	1.999458888	2.390681441	1.574862023	1.990359512	2.257173591	2.091070157	1.581274109	1.153539467	1.966423084	0.672039667	0.792258998	1.210744195	1.462068029	1.071041828	2.090308083	1.626406427	1.686316747	1.796439938	1.41003169	2.350856462	1.398399627	1.925220913	1.715203699	1.810241544	2.359313128	2.105517174	1.894072704	1.936338298	1.305672907	1.570249183	1.486039842	1.957141984	1.459379156	1.362150034	1.434513475	1.750490742	2.797305639	1.454428606	2.407545823	2.274995124	3.123441068	2.205057764	1.924077076	2.460635111	1.614902976	2.370931467	1.867643476	2.338515695	2.367698151
Pame_15068.t1	1.869981923	2.739409612	2.64411239	2.89530456	2.647125669	2.051789709	1.742221844	2.846565524	2.85390585	2.228630936	1.461539037	3.79301148	4.115233048	4.279486153	4.253777534	5.134118239	4.663874004	4.254110242	5.041935071	4.299369225	4.508257497	3.895389878	4.240428824	5.148344382	4.796390097	4.32609147	4.610646917	4.447929579	4.490525206	4.269407241	4.372993874	4.943911952	5.428755446	3.761859684	5.157088187	4.938252853	4.572677492	5.104982373	4.713211903	5.252964347	5.767739536	5.89122474	5.544343187	4.945448519	5.362126182	4.343770227	5.126865509	3.781139358	5.484234823	5.381103371
Pame_15069.t1	3.155269981	2.903599423	2.827902333	2.715886783	2.634537511	2.487465769	2.973038124	2.565343707	2.833766501	2.536684563	2.768010661	4.280384763	4.791491121	4.525166845	4.680673172	4.949745019	4.690646165	4.742507509	4.963941075	4.596905334	4.78184228	4.481214971	4.675742553	4.905861106	5.105116511	4.801081034	4.716200761	4.979650407	4.753288966	4.964236886	5.006293535	5.121156347	5.350497247	3.885818372	5.474432798	5.033832625	5.04284567	5.28303648	5.322843915	5.043257003	5.261357802	5.733064145	5.525210704	4.979124477	5.361873611	4.930907613	5.066481034	5.19376386	5.628578229	5.606836014
Pame_15070.t1	6.886196502	7.24339299	6.624427014	7.10729032	7.142944343	7.35614381	6.789011898	7.107415874	7.109935099	7.050186046	5.524486866	6.808333562	6.638502526	6.754700474	5.749252673	6.897119389	6.61811823	6.100029412	6.425729516	6.233980066	6.51384127	6.36339889	6.857607836	6.623866862	7.173267378	7.069712906	6.39581515	6.972313552	6.824131379	6.647691541	7.024386174	7.114533608	7.072995417	6.963728423	7.238624471	6.848685529	6.912206738	7.525231066	7.147927364	7.402227598	7.244620714	7.052676724	7.099589774	7.921656498	6.381139719	6.98961589	7.123707577	5.72644979	7.492237764	7.239369398
Pame_15072.t1	3.840574012	3.755571284	4.456523627	4.39211818	4.34457998	3.54462139	4.331526087	4.396063562	4.312323916	4.407135175	2.780274399	3.413921684	3.173399313	3.447480016	2.934925946	3.947563304	3.198195526	2.824499041	3.049942621	2.903724737	3.169427988	3.771315147	3.32917958	3.440843261	4.045451708	3.701438161	3.53662489	3.565219394	2.780398296	3.162806201	3.504811044	2.933802998	3.331334034	3.367182329	6.021761754	3.113690499	3.57932499	4.201037842	2.681397539	3.406342103	3.174757941	2.54214907	3.40298952	3.147935095	2.459701771	6.101792927	3.793906284	0	3.145915439	3.043255252
Pame_15073.t1	1.953101308	1.610350447	2.182387202	2.40665367	2.186807953	1.293252756	1.877277016	2.484568684	2.359937164	2.209400336	2.786429083	4.153529739	4.245427208	4.094185389	3.651660222	3.520598253	3.50897368	3.588744613	4.074017263	3.371576983	4.082753675	3.522696079	4.34527572	4.434394709	3.554416946	4.172463513	3.647613841	3.587940994	2.899328401	3.81981122	3.99316711	3.938436359	3.581544076	3.68416792	3.344060086	3.958861231	3.558034923	4.215437869	3.548078989	3.545622476	3.821393889	2.899680292	3.442977987	3.991072812	1.502534286	3.491622247	4.138978253	0	3.556392627	3.168765571
Pame_15074.t1	6.155216946	6.134391408	6.503824148	7.467336548	7.423964675	6.144338062	6.532882642	7.464807107	7.386750603	7.187441156	1.235696429	3.341832079	3.434662919	2.871618949	2.559587256	3.831096921	2.918525536	2.420282968	3.348151669	2.972611787	2.850347385	2.782943186	3.060721868	3.460991509	4.044621435	3.544967523	2.989342497	3.521327185	1.817598701	2.956270438	2.353391048	2.929351685	3.107816735	2.67323981	3.408388509	3.320730161	3.273779937	3.770099587	2.968684301	3.301359373	2.943039879	2.831905609	2.964441145	2.819130649	1.443383865	3.067494165	3.574767586	0.082661719	3.262939726	2.996206138
Pame_15076.t1	0.567578546	0.742717679	0.355668093	0.826273091	1.030293697	0.621110846	0.609480767	0.955917582	1.116058617	0.53964422	1.395633182	2.589646054	2.486997479	2.40037671	2.113026995	1.983852777	1.77774583	2.12138349	2.609587142	1.972751463	2.390783229	1.958330451	2.61644004	2.815815175	2.014062439	2.300041701	2.208414251	2.08533287	1.671021568	2.268218782	2.508443865	2.103017501	1.724082685	2.235258338	1.872726339	2.315714028	2.30790643	2.560895891	1.961571472	2.026562836	2.311895415	1.699027405	1.812789815	2.264140048	0.420089977	2.098369023	2.69546161	0	2.234019933	1.693738954
Pame_15078.t2	3.38301993	3.159742195	3.054822435	2.860762217	3.188290139	2.929404713	3.231487707	3.084902758	3.094597543	3.200312877	1.633552108	2.557841376	2.509743973	2.606875682	1.739632114	2.488787481	2.36887728	2.420697975	2.35511496	2.037536851	2.588344059	2.522372183	2.501556339	2.759334828	2.956471182	2.676930823	2.613908779	2.713517666	2.430480653	2.588111351	2.686076901	2.731135441	2.779955157	3.10266317	3.195898741	2.831439503	2.893470943	2.9137109	2.459387026	3.332656382	3.020288835	2.894094052	2.894507369	3.427851517	1.880591497	3.120400052	2.649620057	1.205967975	3.225236363	3.13351092
Pame_15080.t1	4.178698709	3.119716391	6.489607157	5.283795864	5.958868189	2.729387447	5.957445693	5.639249531	5.1040095	6.171459053	6.601653437	6.225647048	7.036426406	5.624615633	5.091103171	4.812852438	4.129233552	7.017643583	6.264634009	5.217785194	6.493733786	7.982543019	7.067025562	4.313630422	4.889444338	6.38196337	6.675279619	4.965571904	5.522416754	7.232574423	5.645220334	5.937791634	7.56517064	3.664448707	6.333457725	4.715338804	6.891370578	7.010052491	5.839314663	6.793739851	6.160627797	6.149072349	5.593766081	5.914708021	6.438332778	4.046979908	6.571151933	4.69971819	6.120283504	5.888334123
Pame_15081.t1	1.670359962	3.265423393	2.030141822	1.481608943	1.066158094	3.544843913	1.88224393	1.403464068	2.421651499	1.610841774	1.172289083	0.950164539	1.791293149	0.751426871	1.358919454	1.034919984	1.961708517	1.867797646	1.459856495	1.761932	1.70929946	1.737972244	1.384834508	1.389401608	1.464187288	1.328474596	2.004170568	1.797394878	1.610137802	2.342941536	0.707655537	1.795035442	2.030095904	4.322519479	0.903460216	1.694657366	1.649403925	1.29564075	1.903026698	0.96978154	2.057890379	1.173990873	2.089037066	2.21867269	1.270540902	2.491160436	1.630023312	1.709916991	1.595694607	1.928567407
Pame_15082.t1	1.757637755	3.456569622	2.008963693	2.579124622	1.780977742	3.753390598	2.014840871	2.371001192	2.678766035	1.744725144	2.239676044	2.442261454	3.402682617	1.898711418	3.691556497	2.337237251	2.522783946	2.985757251	2.882527629	3.388099969	3.262747341	3.101076851	2.611526517	2.422725479	1.700439718	1.878737111	3.184881689	2.155593817	2.837838315	3.43717979	2.459709639	2.738404686	2.012672358	3.345400634	2.83371591	3.132846603	3.385921056	1.407369068	2.37944907	2.376851569	3.255443326	2.336414796	2.857618783	2.615503403	2.316137051	1.849879197	2.718769305	1.11257337	2.543161773	2.276749748
Pame_15087.t1	6.201508404	7.568282973	7.411239795	7.126642531	6.565706836	7.864867085	7.11689494	6.918732077	7.094257186	6.880048758	8.514374789	7.358264379	6.929163706	7.85909368	7.467907099	7.392772487	6.658081492	8.322428443	7.12786023	7.148812113	8.368004377	7.636668118	7.398470088	8.113637997	7.382572153	8.227952814	8.307943031	8.064484107	8.381075676	7.801857066	8.034567893	7.402585758	8.783155407	6.737727316	8.341100687	7.009884589	8.176831377	8.590912602	8.108263075	8.107525724	7.877382304	9.219415404	7.717621593	7.465419475	8.342381403	6.432229526	8.253190383	7.137278085	8.316367525	8.121683736
Pame_15088.t1	2.93282466	2.222381086	1.871922482	1.434903064	1.046197672	2.098530727	2.634254044	1.382650654	1.880540563	1.363014041	3.299621257	3.211647712	3.488180775	3.512492389	2.75215341	2.934054086	1.259423152	2.825602481	2.048271067	2.493496191	3.514336912	2.588579128	3.17072948	3.176898778	2.919090235	3.821771431	4.30051913	3.291151172	3.394637608	3.494710008	3.393602909	3.090526586	5.576896972	1.989302528	4.191317864	2.909897883	5.147518365	4.101238251	3.660940023	3.359887982	3.850899412	4.354473318	2.990308679	3.104930391	4.265481905	3.269903888	3.445706842	1.322199296	4.986397282	4.526613476
Pame_15089.t1	3.991870998	4.448947191	5.292203819	5.8710674	4.710619112	4.561869871	4.945715377	5.513714965	5.84224473	4.946571799	4.164625398	4.115108173	4.718915033	4.640343282	4.670387157	4.001234779	4.177024799	4.914363604	4.501445515	4.261402938	5.703737498	5.29655652	4.543935059	4.688482521	3.896204024	4.576316542	5.262647381	4.256980436	5.077242999	5.200716204	5.023064577	4.484215485	5.504102327	4.004618241	4.805746451	4.36665793	4.699224013	4.641361056	4.671151814	4.884114337	3.841268703	5.515346611	4.956451666	4.947002159	4.356728378	4.825917885	4.64362534	3.073222128	5.261812858	4.984069777
Pame_15090.t1	4.499227229	6.771872377	6.012244612	6.13526397	6.158660175	7.051698368	5.667469244	5.905524197	5.932339967	5.899146622	7.365989919	5.66109114	6.271057709	7.055954813	5.961227413	6.674248774	6.727008274	7.034303768	6.416792462	6.423188201	7.116187986	6.604596222	6.196957132	5.568187192	6.719402512	6.581803149	5.987293576	7.328782621	6.057827143	5.949978412	5.90926668	6.621575725	7.099663407	5.048689573	6.208222651	6.256861587	6.656414852	6.728219851	6.224794697	5.408375601	6.302024705	6.021535249	5.904067366	5.502941568	6.123755162	5.396587657	6.20213754	2.311305472	5.638152053	5.417447491
Pame_15091.t1	3.012280821	5.204125062	4.755133274	4.686007405	4.995425724	5.663936606	4.776335643	4.737567794	4.804616356	4.929890393	6.933773261	4.798517163	6.045259477	6.425758045	4.981268152	6.006062344	6.456094809	6.660894399	6.210279754	6.045905971	6.742679958	6.188454336	5.733961663	5.223488196	6.380999513	6.35815183	5.735527593	6.794675788	5.378019081	5.570368813	5.46449184	6.036848361	6.51504062	4.806205461	5.704481919	5.475564837	5.849148599	6.258993715	6.210497966	4.921136373	6.021870552	5.813219393	5.478599762	4.698135115	5.351921559	4.59166745	5.886906144	2.535938475	5.23064879	4.927507765
Pame_15093.t1	2.477609983	5.100494146	4.985787301	4.726008298	4.894822613	5.352532557	4.664801381	4.988543818	4.805694868	4.989806599	5.703061929	4.025604694	4.908303744	5.082583382	3.991372184	5.267075051	5.12977345	5.608460352	4.751688656	4.799056213	5.694473507	5.064775094	4.497637911	3.805602014	5.213969334	4.899770185	4.41383776	5.583862026	3.794093498	4.705817593	4.471850765	5.030322834	5.369958466	3.923985834	4.758159242	4.313267623	4.978566325	4.96675345	4.986014936	3.941876294	4.9791382	4.436041876	3.918433942	3.574452751	3.945504703	3.323329713	4.640325927	1.067790137	4.046063182	3.403179085
Pame_15094.t1	0.215949407	0.648621899	0.499684169	0.204964521	0.832944279	1.020932394	0.785895335	0.459672922	0.434309565	0.582694726	2.042269608	2.614177421	2.538716937	2.902770151	2.606975145	2.756918669	2.47462813	2.401728754	2.537748314	2.653243496	2.70412387	2.577349062	2.542260526	2.319406948	2.698234039	2.840555886	2.735634816	2.887591555	2.523624681	2.853704285	2.817160702	2.958770307	3.118660395	3.086593568	2.6922531	2.622625854	2.984702356	2.940909054	3.10524393	3.179592259	3.042050679	3.139536618	2.905556929	3.224301183	2.943881954	2.437291668	2.811107228	3.871478987	3.152181796	3.327389885
Pame_15095.t1	2.275439195	4.233151803	6.23443809	5.073207558	6.658811291	4.552610697	5.733796302	5.919480722	4.95926939	6.54007998	5.720297621	5.928311098	6.363391881	5.887481404	5.180048378	5.527564582	5.19574523	5.589451908	5.771154012	5.860510954	6.018651976	6.545461855	5.830911913	4.769274537	5.69040592	6.045812072	5.541778104	5.23959662	4.791522378	5.281108442	6.215224286	5.547048751	6.6260346	5.62254972	7.003478559	6.351955117	7.345032604	6.082159689	4.845826222	6.832674859	5.897627674	5.547567046	5.690313723	4.759033295	4.641534469	5.793711243	5.852965139	2.347047631	5.829238162	5.484002751
Pame_15096.t1	0.937066373	0.481199727	1.738162534	1.509518502	1.426050012	0.950437806	1.625251783	1.560357904	1.234035266	1.321795361	5.26275636	5.057922428	5.739389089	5.353580892	4.588096955	4.484099453	4.707337043	5.051837552	5.083723966	5.404545537	5.537895512	6.355203075	5.428470726	3.984990296	4.648258343	5.650198742	5.226134706	4.537196653	5.115287158	4.811291196	5.604424242	5.263778104	6.49170401	5.203714076	6.73920004	5.641811886	6.855952334	5.727626441	4.008271738	6.582665887	5.499517457	5.235661969	5.546483966	4.395117654	4.184907072	4.669225236	5.383735392	2.444834011	5.272974964	5.158389544
Pame_15097.t1	4.567995611	6.185458252	7.147072608	6.137405155	9.179911577	6.478713002	6.778799939	8.205807908	6.029980658	8.869880657	6.326030331	6.195522806	6.753243496	6.414864478	5.408508076	5.594378354	5.527339377	6.152477527	6.065611084	6.3987625	6.589603212	7.308175182	6.310821787	5.009060468	5.579454731	6.58759902	6.132264252	5.360683825	5.792701811	5.709254788	6.549023756	6.134011422	7.478389434	6.022438836	7.567127095	6.630210326	7.890799298	6.833712369	5.083651643	7.480612503	6.501012325	6.296866664	6.382815941	5.359626586	5.06733755	5.947668494	6.459549652	3.356676269	6.214923275	5.901846783
Pame_15098.t1	2.115106508	0.989201511	1.05909219	0.897283803	2.631115926	0.976996303	1.55606149	1.599132088	0.999271255	1.756570733	4.818216585	4.873060163	5.240031869	4.803216702	3.114956644	4.260213887	4.165550215	4.693525986	4.775466745	4.732725058	5.089671867	5.789828348	4.922392923	3.541960812	4.406373399	5.302256896	4.474137479	3.681910224	4.796042205	4.137478932	4.792881375	4.049099242	5.665213674	4.107369839	5.753200701	4.999269451	6.238137195	5.136507228	3.854574206	5.810630755	5.131737631	4.711483894	4.306109095	3.530220599	3.160979869	4.659450811	4.797889745	1.634091374	4.038725886	3.912007886
